"CARLOS E ELIANE LTDA ME(00007)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CARLAS SOUZA PORTO"
"","","Cidade........:","","","Iguaba Grande","","","","","","","","","","","","","","","","","","","","","","Telefone........:","","","","2274018044","","","","","","","","","","","","","","","","","","","","Número.:","","","","","","","","33105860368","","","","","","","","","","","","","","",""
"","","E-Mail........:","","","carlasportocontabilidade@hotmail.c","","","","","","","","","","","","","","","","","","","","","","CNPJ.............:","","","","31875951000138","","","","","","","","","","","","","","","","","","","","CEI ...........:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Atividade...:","","","Comércio varejista de artigos ","","","","","","","","","","","","","","","","","","","","","","Insc.Estad......:","","","","11284884","","","","","","","","","","","","","","","","","","","","Ag. Alter...:","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Insc.Munic.:","","","","","","","","","","","","","","","","","","","","","","","","","Reg. Cartório.:","","","","","","","","","","","","","","","","","","","","","","","","Tem Adiantamento ?","","","","","","","","","","","","","N","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Início Ativ.....:","","","","26/10/2018","","","","","","","","","","","","","","","","","","","","","Capital...........:","","","","28000","","","","","","","","","","","","","","","","","","","","% Adiantamento :","","","","","","","","","","","","","","","","","","% ","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Fim Ativ........:","","","","","","","","","","","","","","","","","","","","","","","","","Regime Pagto Folha :","","","","","","","","","","","Regime de Competência","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Arred. Folha..:","","","","0,00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Geral","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Imposto Simples :","","","","","","Sim","","","","","","","","","","","","","","","","","","Fat. acima de 1.200.000 / ANO:","","","","","","","","","","","","","","","","Não","","","","","","","","","","Cód. Emp. WCont:","","","","","","","","","","","","","","","","","","","","","",""
"","","Últ. Livro...........:","","","","","","1","","","","","","","","","","","","","","","","","","Últ. Ficha.................................:","","","","","","","","","","","","","","","","1","","","","","","","","","","FPAS....................:","","","","","","","","","","","","","515","","","","","","","","",""
"","","Terceiro.............:","","","","","","","","","","","","","","","","","","","","","","","","Convênio (%) ..........................:","","","","","","","","","","","","","","","","0,00","","","","","","","","","","RAT .....................:","","","","","","","","","","","","","4774100","","","","","","","","",""
"","","RAT (%).............:","","","","","","0,00","","","","","","","","","","","","","","","","","","Porte Empresa.........................:","","","","","","","","","","","","","","","","Micro Empresa","","","","","","","","","","Cód. de Rec. GPS...:","","","","","","","","","","","","","2003","","","","","","","","",""
"","","Class. Tribut.............:","","","","","","","","","1","","","","","","","","","","","","","","","Empresa Construtora...............:","","","","","","","","","","","","","","","","Não","","","","","","","","","","SIAF...:","","","","","","","","","","","","","","","","","","","","","",""
"","","Ente Federativo.............:","","","","","","","","","","","","","","Não","","","","","","","","","","CNPJ Ente Federativo.............:","","","","","","","","","","","","","","","","","","","","","","","","","","Emp. Cooperativa...:","","","","","","","","","","","","","","Não","","","","","","","",""
"","","Cooperativa.............:","","","","","","","","","","","","","","","","","","","","","","","","e-mails................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - eSocial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Regime Previdenc.......:","","","","","","","","","","","","Regime Geral da Previdência ","","","","","","","","","","","","Ent. Educ. Sem Fins Lucrat..:","","","","","","","","","","","","","","Não","","","","","","","Contrat. PCD....:","","","","","","","","","Dispensado","","","","","","","","","","","","","","","","","",""
"","","Acordo Internacional.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Trabalho Temporário..........:","","","","","","","","","","","","","","Não","","","","","","","Contrat. Aprendiz...:","","","","","","","","","","","Dispensado de acordo com a ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Flexibiliz. de Horários.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Número do Registro..:","","","","","","","","","","","","","","","","","","","","","Contrat. Interm. Ent. Educativa..:","","","","","","","","","","","","","","","","","","","","","Não","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - FGTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Grupo.................:","","","","","","","","","","","","","","","","","","","","","","","","Código DV...............................:","","","","","","","","","","","","","","","","","","","","","","","","","","Contato.................:","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Banco FGTS......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência .............:","","","","","",""," - ","","","","","","","","","","","","","","","","","","","","","Conta FGTS..........:","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Cent.........:","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cidade.....................................:","","","","","","","","","","","","","","","","","","","","","","","","","","UF.........................:","","","","","","","","","","","","","","","","","","","","","",""
"","","Domicílio...........:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cód. Centralização..................:","","","","","","","","","","","","","","","0","","","","","","","","","","","","","Categoria .............:","","","","","","","","","","","","","","","","","","","",""
"","","Banco GFIP.......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência GFIP..........................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," - ","","","","","","","","","","","","","Conta GFIP..........:","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cod. Rec. SEFIP:","","","","","","","","","","","","","","","","","","","","","","","","Cod. Município GFIP...............:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - GRCS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Sindicato....:","","","","","","","","","","","","","","","","","","","","","","Nome :","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Estabelecimento :","","","","","","1","","","","","","","","","","","","","","","","Total Estabelecimento :","","","","","","","","","","","","","","","","","","","","","","","","","Ano Última Contrib. Sindical :","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - CAGED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Primeira Declaração :","","","","","","","","","","Não","","","","","","","","","Mudança :","","","1","","","","","","","","","","","","","","","Encerramento :","","","","","","","2","","","","","","","","","","","","","","","CBA :","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - RAIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Mun..................:","","","","","","","","","","","","3301876","","","","","","","","","Mês da data base.:","","","","","","5","","","","","CNAE................:","","","","","","","","","","4774100","","","","","","","","","","","","","Nat. Jur. ..:","","","","","2135","","","","","","","","","","","",""
"","","Participante do PAT:","","","","","","","","","","NÃO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - PIS / IR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Tipo apuração.:","","","","","Centralizador","","","","","","","","","","","","","","","Empresa Centralizadora.:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apura PIS....:","","","","","","","","","Sim","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Sindicato(s)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Código.:","","002","","","","","","","","","","","","","Nome :","","","Sindicato dos Empregados no Com. de Cabo Frio, Armação de Buzios","","","","","","","","","","","","","","","","","","","","","","","","","","","","Estab.:","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Observações","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F P DA SILVA OTICA(00222)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CARLAS SOUZA PORTO"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Emissão: 10:55","","","","28/10/2019"
"Relatório Completo de Empresas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Página: 47"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Cadastrais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Registro na Junta Comercial","","","","","","","","","","","","","","","","","","","","","","",""
"","","Endereço...:","","","PRAÇA PORTO ROCHA, 134","","","","","","","","","","","","","","","","","","","","","","Bairro:...........:","","","","CENTRO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","CEP...............:","","","","28905-250","","","","","","","","","","","","U.F.:","","RJ","","","","","","Data.....:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cidade........:","","","Cabo Frio","","","","","","","","","","","","","","","","","","","","","","Telefone........:","","","","2274054439","","","","","","","","","","","","","","","","","","","","Número.:","","","","","","","","","","","","","","","","","","","","","","",""
"","","E-Mail........:","","","carlasportocontabilidade@hotmail.c","","","","","","","","","","","","","","","","","","","","","","CNPJ.............:","","","","31875951000219","","","","","","","","","","","","","","","","","","","","CEI ...........:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Atividade...:","","","","","","","","","","","","","","","","","","","","","","","","","Insc.Estad......:","","","","ISENTO","","","","","","","","","","","","","","","","","","","","Ag. Alter...:","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Insc.Munic.:","","","","","","","","","","","","","","","","","","","","","","","","","Reg. Cartório.:","","","","","","","","","","","","","","","","","","","","","","","","Tem Adiantamento ?","","","","","","","","","","","","","N","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Início Ativ.....:","","","","14/11/2018","","","","","","","","","","","","","","","","","","","","","Capital...........:","","","","28000","","","","","","","","","","","","","","","","","","","","% Adiantamento :","","","","","","","","","","","","","","","","","","% ","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Fim Ativ........:","","","","","","","","","","","","","","","","","","","","","","","","","Regime Pagto Folha :","","","","","","","","","","","Regime de Competência","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Arred. Folha..:","","","","0,00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Geral","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Imposto Simples :","","","","","","Sim","","","","","","","","","","","","","","","","","","Fat. acima de 1.200.000 / ANO:","","","","","","","","","","","","","","","","Não","","","","","","","","","","Cód. Emp. WCont:","","","","","","","","","","","","","","","","","","","","","",""
"","","Últ. Livro...........:","","","","","","1","","","","","","","","","","","","","","","","","","Últ. Ficha.................................:","","","","","","","","","","","","","","","","","","","","","","","","","","FPAS....................:","","","","","","","","","","","","","515","","","","","","","","",""
"","","Terceiro.............:","","","","","","","","","","","","","","","","","","","","","","","","Convênio (%) ..........................:","","","","","","","","","","","","","","","","0,00","","","","","","","","","","RAT .....................:","","","","","","","","","","","","","4774100","","","","","","","","",""
"","","RAT (%).............:","","","","","","0,00","","","","","","","","","","","","","","","","","","Porte Empresa.........................:","","","","","","","","","","","","","","","","Micro Empresa","","","","","","","","","","Cód. de Rec. GPS...:","","","","","","","","","","","","","2003","","","","","","","","",""
"","","Class. Tribut.............:","","","","","","","","","1","","","","","","","","","","","","","","","Empresa Construtora...............:","","","","","","","","","","","","","","","","Não","","","","","","","","","","SIAF...:","","","","","","","","","","","","","","","","","","","","","",""
"","","Ente Federativo.............:","","","","","","","","","","","","","","Não","","","","","","","","","","CNPJ Ente Federativo.............:","","","","","","","","","","","","","","","","","","","","","","","","","","Emp. Cooperativa...:","","","","","","","","","","","","","","Não","","","","","","","",""
"","","Cooperativa.............:","","","","","","","","","","","","","","","","","","","","","","","","e-mails................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - eSocial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Regime Previdenc.......:","","","","","","","","","","","","Regime Geral da Previdência ","","","","","","","","","","","","Ent. Educ. Sem Fins Lucrat..:","","","","","","","","","","","","","","Não","","","","","","","Contrat. PCD....:","","","","","","","","","Dispensado","","","","","","","","","","","","","","","","","",""
"","","Acordo Internacional.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Trabalho Temporário..........:","","","","","","","","","","","","","","Não","","","","","","","Contrat. Aprendiz...:","","","","","","","","","","","Dispensado de acordo com a ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Flexibiliz. de Horários.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Número do Registro..:","","","","","","","","","","","","","","","","","","","","","Contrat. Interm. Ent. Educativa..:","","","","","","","","","","","","","","","","","","","","","Não","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - FGTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Grupo.................:","","","","","","","","","","","","","","","","","","","","","","","","Código DV...............................:","","","","","","","","","","","","","","","","","","","","","","","","","","Contato.................:","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Banco FGTS......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência .............:","","","","","",""," - ","","","","","","","","","","","","","","","","","","","","","Conta FGTS..........:","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Cent.........:","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cidade.....................................:","","","","","","","","","","","","","","","","","","","","","","","","","","UF.........................:","","","","","","","","","","","","","","","","","","","","","",""
"","","Domicílio...........:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cód. Centralização..................:","","","","","","","","","","","","","","","0","","","","","","","","","","","","","Categoria .............:","","","","","","","","","","","","","","","","","","","",""
"","","Banco GFIP.......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência GFIP..........................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," - ","","","","","","","","","","","","","Conta GFIP..........:","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cod. Rec. SEFIP:","","","","","","","","","","","","","","","","","","","","","","","","Cod. Município GFIP...............:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - GRCS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Sindicato....:","","","","","","","","","","","","","","","","","","","","","","Nome :","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Estabelecimento :","","","","","","1","","","","","","","","","","","","","","","","Total Estabelecimento :","","","","","","","","","","","","","","","","","","","","","","","","","Ano Última Contrib. Sindical :","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - CAGED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Primeira Declaração :","","","","","","","","","","Não","","","","","","","","","Mudança :","","","1","","","","","","","","","","","","","","","Encerramento :","","","","","","","2","","","","","","","","","","","","","","","CBA :","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - RAIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Mun..................:","","","","","","","","","","","","3300704","","","","","","","","","Mês da data base.:","","","","","","5","","","","","CNAE................:","","","","","","","","","","4774100","","","","","","","","","","","","","Nat. Jur. ..:","","","","","2135","","","","","","","","","","","",""
"","","Participante do PAT:","","","","","","","","","","NÃO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - PIS / IR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Tipo apuração.:","","","","","Centralizado","","","","","","","","","","","","","","","Empresa Centralizadora.:","","","","","","","","F P DA SILVA OTICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apura PIS....:","","","","","","","","","Sim","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Sindicato(s)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Código.:","","002","","","","","","","","","","","","","Nome :","","","Sindicato dos Empregados no Com. de Cabo Frio, Armação de Buzios","","","","","","","","","","","","","","","","","","","","","","","","","","","","Estab.:","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Observações","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SILVEIRA E SOUZA COMERCIO E INSTALACOES DE EQUIPAM(00223)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CARLAS SOUZA PORTO"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Emissão: 10:57","","","","","28/10/2019"
"Relatório Completo de Empresas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Página: 48"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Cadastrais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Registro na Junta Comercial","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Endereço...:","","","R PRINCESA ISABEL, 1","","","","","","","","","","","","","","","","","","","","","","Bairro:...........:","","","","SAO VICENTE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","CEP...............:","","","","28970000","","","","","","","","","","","","U.F.:","","RJ","","","","","","Data.....:","","","","","","","","18/12/2018","","","","","","","","","","","","","","","",""
"","","Cidade........:","","","Araruama","","","","","","","","","","","","","","","","","","","","","","Telefone........:","","","","2226343331","","","","","","","","","","","","","","","","","","","","Número.:","","","","","","","","33901512301","","","","","","","","","","","","","","","",""
"","","E-Mail........:","","","novaredenet@gmail.com","","","","","","","","","","","","","","","","","","","","","","CNPJ.............:","","","","24768381000200","","","","","","","","","","","","","","","","","","","","CEI ...........:","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Atividade...:","","","Provedores de acesso às redes ","","","","","","","","","","","","","","","","","","","","","","Insc.Estad......:","","","","11.339.948 ","","","","","","","","","","","","","","","","","","","","Ag. Alter...:","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Insc.Munic.:","","","","","","","","","","","","","","","","","","","","","","","","","Reg. Cartório.:","","","","","","","","","","","","","","","","","","","","","","","","Tem Adiantamento ?","","","","","","","","","","","","","N","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Início Ativ.....:","","","","19/12/2018","","","","","","","","","","","","","","","","","","","","","Capital...........:","","","","30000","","","","","","","","","","","","","","","","","","","","% Adiantamento :","","","","","","","","","","","","","","","","","","% ","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Fim Ativ........:","","","","","","","","","","","","","","","","","","","","","","","","","Regime Pagto Folha :","","","","","","","","","","","Regime de Competência","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Arred. Folha..:","","","","0,00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Geral","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Imposto Simples :","","","","","","Sim","","","","","","","","","","","","","","","","","","Fat. acima de 1.200.000 / ANO:","","","","","","","","","","","","","","","","Não","","","","","","","","","","Cód. Emp. WCont:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Últ. Livro...........:","","","","","","","","","","","","","","","","","","","","","","","","Últ. Ficha.................................:","","","","","","","","","","","","","","","","","","","","","","","","","","FPAS....................:","","","","","","","","","","","","","515","","","","","","","","","",""
"","","Terceiro.............:","","","","","","","","","","","","","","","","","","","","","","","","Convênio (%) ..........................:","","","","","","","","","","","","","","","","0,00","","","","","","","","","","RAT .....................:","","","","","","","","","","","","","6190601","","","","","","","","","",""
"","","RAT (%).............:","","","","","","0,00","","","","","","","","","","","","","","","","","","Porte Empresa.........................:","","","","","","","","","","","","","","","","Micro Empresa","","","","","","","","","","Cód. de Rec. GPS...:","","","","","","","","","","","","","2003","","","","","","","","","",""
"","","Class. Tribut.............:","","","","","","","","","1","","","","","","","","","","","","","","","Empresa Construtora...............:","","","","","","","","","","","","","","","","Não","","","","","","","","","","SIAF...:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Ente Federativo.............:","","","","","","","","","","","","","","Não","","","","","","","","","","CNPJ Ente Federativo.............:","","","","","","","","","","","","","","","","","","","","","","","","","","Emp. Cooperativa...:","","","","","","","","","","","","","","Não","","","","","","","","",""
"","","Cooperativa.............:","","","","","","","","","","","","","","","","","","","","","","","","e-mails................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - eSocial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Regime Previdenc.......:","","","","","","","","","","","","Regime Geral da Previdência ","","","","","","","","","","","","Ent. Educ. Sem Fins Lucrat..:","","","","","","","","","","","","","","Não","","","","","","","Contrat. PCD....:","","","","","","","","","Dispensado","","","","","","","","","","","","","","","","","","",""
"","","Acordo Internacional.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Trabalho Temporário..........:","","","","","","","","","","","","","","Não","","","","","","","Contrat. Aprendiz...:","","","","","","","","","","","Dispensado de acordo com a ","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Flexibiliz. de Horários.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Número do Registro..:","","","","","","","","","","","","","","","","","","","","","Contrat. Interm. Ent. Educativa..:","","","","","","","","","","","","","","","","","","","","","Não","","","","","","",""
